,timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
16,1680362650682,0.003927052021026611,0.044719696044921875,0.14386653900146484,0.003927052021026611,0.044719696044921875,0.14386653900146484
17,1680362650691,-0.12315869331359863,-0.06296968460083008,0.002849578857421875,-0.12315869331359863,-0.06296968460083008,0.002849578857421875
18,1680362650701,-0.009041070938110352,-0.08288240432739258,-0.5172338485717773,-0.009041070938110352,-0.08288240432739258,-0.5172338485717773
19,1680362650710,0.13172686100006104,0.026540279388427734,-0.7365932464599609,0.13172686100006104,0.026540279388427734,-0.7365932464599609
20,1680362650719,0.1929689645767212,0.016051769256591797,-0.7198400497436523,0.1929689645767212,0.016051769256591797,-0.7198400497436523
21,1680362650729,0.17523354291915894,0.033972740173339844,-0.6441984176635742,0.17523354291915894,0.033972740173339844,-0.6441984176635742
22,1680362650740,0.16058379411697388,0.20540714263916016,-2.4678945541381836,0.16058379411697388,0.20540714263916016,-2.4678945541381836
23,1680362650747,0.5984501838684082,0.5657792091369629,0.29013633728027344,0.5984501838684082,0.5657792091369629,0.29013633728027344
24,1680362650758,0.22583377361297607,0.3471646308898926,0.7382898330688477,0.22583377361297607,0.3471646308898926,0.7382898330688477
25,1680362650766,-0.2949299216270447,0.396975040435791,1.1678695678710938,-0.2949299216270447,0.396975040435791,1.1678695678710938
26,1680362650777,-0.45426303148269653,0.5268416404724121,1.0776128768920898,-0.45426303148269653,0.5268416404724121,1.0776128768920898
27,1680362650786,-0.38041412830352783,0.6284289360046387,0.8980808258056641,-0.38041412830352783,0.6284289360046387,0.8980808258056641
28,1680362650796,-0.0730944275856018,0.5755496025085449,0.3648662567138672,-0.0730944275856018,0.5755496025085449,0.3648662567138672
29,1680362650806,0.20294669270515442,0.02172565460205078,-0.7207832336425781,0.20294669270515442,0.02172565460205078,-0.7207832336425781
30,1680362650837,0.4740336239337921,-0.03688335418701172,-1.1428461074829102,0.4740336239337921,-0.03688335418701172,-1.1428461074829102
31,1680362650837,0.39875563979148865,0.1374521255493164,-0.9477243423461914,0.39875563979148865,0.1374521255493164,-0.9477243423461914
32,1680362650837,0.1147330105304718,-0.05445051193237305,-0.04696464538574219,0.1147330105304718,-0.05445051193237305,-0.04696464538574219
33,1680362650848,-0.11244961619377136,-0.26248645782470703,0.5006675720214844,-0.11244961619377136,-0.26248645782470703,0.5006675720214844
34,1680362718620,-0.031243816018104553,0.004288453608751297,-0.043967247009277344,-0.031243816018104553,0.004288453608751297,-0.043967247009277344
35,1680362718620,0.014942392706871033,-0.02790866233408451,-0.030577659606933594,0.014942392706871033,-0.02790866233408451,-0.030577659606933594
36,1680362718620,0.02007119730114937,-0.04861058294773102,-0.03828620910644531,0.02007119730114937,-0.04861058294773102,-0.03828620910644531
37,1680362718620,0.0031863264739513397,-0.050511814653873444,-0.0348052978515625,0.0031863264739513397,-0.050511814653873444,-0.0348052978515625
38,1680362718620,0.018451500684022903,-0.03304373100399971,-0.03410053253173828,0.018451500684022903,-0.03304373100399971,-0.03410053253173828
39,1680362718645,0.026143256574869156,-0.03040396422147751,-0.016013145446777344,0.026143256574869156,-0.03040396422147751,-0.016013145446777344
40,1680362718651,0.0045660436153411865,0.009747598320245743,-0.012644767761230469,0.0045660436153411865,0.009747598320245743,-0.012644767761230469
41,1680362718653,-0.03129304572939873,0.02492750808596611,-0.036368370056152344,-0.03129304572939873,0.02492750808596611,-0.036368370056152344
42,1680362718658,-0.03151196241378784,0.03928467631340027,-0.03858661651611328,-0.03151196241378784,0.03928467631340027,-0.03858661651611328
43,1680362718668,-0.03633720055222511,0.04179931432008743,-0.027297019958496094,-0.03633720055222511,0.04179931432008743,-0.027297019958496094
44,1680362718675,-0.05211795121431351,0.026232454925775528,-0.025780677795410156,-0.05211795121431351,0.026232454925775528,-0.025780677795410156
45,1680362718685,-0.042387571185827255,0.009295959025621414,-0.015358924865722656,-0.042387571185827255,0.009295959025621414,-0.015358924865722656
46,1680362718700,0.0030946917831897736,-0.013797428458929062,-0.007778167724609375,0.0030946917831897736,-0.013797428458929062,-0.007778167724609375
47,1680362718704,0.014520309865474701,0.005198221653699875,-0.025630950927734375,0.014520309865474701,0.005198221653699875,-0.025630950927734375
48,1680362718718,0.03242764621973038,-0.006248068064451218,-0.017620086669921875,0.03242764621973038,-0.006248068064451218,-0.017620086669921875
49,1680362718725,0.03119824454188347,-0.01264023408293724,-0.0054111480712890625,0.03119824454188347,-0.01264023408293724,-0.0054111480712890625
50,1680362718735,0.032374847680330276,-0.01408931240439415,0.0017023086547851562,0.032374847680330276,-0.01408931240439415,0.0017023086547851562
51,1680362718741,0.028962597250938416,-0.027097206562757492,-0.009850502014160156,0.028962597250938416,-0.027097206562757492,-0.009850502014160156
52,1680362718751,0.011811267584562302,-0.014339618384838104,-0.02097320556640625,0.011811267584562302,-0.014339618384838104,-0.02097320556640625
53,1680362718768,0.013752982020378113,-0.02269938960671425,-0.0063686370849609375,0.013752982020378113,-0.02269938960671425,-0.0063686370849609375
54,1680362718785,-0.02578234300017357,-0.00782977044582367,0.00539398193359375,-0.02578234300017357,-0.00782977044582367,0.00539398193359375
55,1680362718785,-0.03637118265032768,0.013219155371189117,-0.017907142639160156,-0.03637118265032768,0.013219155371189117,-0.017907142639160156
56,1680362718796,-0.0420338436961174,0.012769211083650589,-0.0034303665161132812,-0.0420338436961174,0.012769211083650589,-0.0034303665161132812
57,1680362718800,-0.042909637093544006,0.019414670765399933,-0.010259628295898438,-0.042909637093544006,0.019414670765399933,-0.010259628295898438
58,1680362718813,-0.009050622582435608,0.03998831659555435,-0.02152729034423828,-0.009050622582435608,0.03998831659555435,-0.02152729034423828
59,1680362718819,-0.008593928068876266,0.029601316899061203,-0.016243934631347656,-0.008593928068876266,0.029601316899061203,-0.016243934631347656
60,1680362718829,0.001016072928905487,0.008046317845582962,-0.011115074157714844,0.001016072928905487,0.008046317845582962,-0.011115074157714844
61,1680362718838,0.010590102523565292,-0.01753915473818779,-0.02009105682373047,0.010590102523565292,-0.01753915473818779,-0.02009105682373047
62,1680362718847,0.031411390751600266,-0.033015571534633636,-0.014888763427734375,0.031411390751600266,-0.033015571534633636,-0.014888763427734375
63,1680362718858,0.02597317472100258,-0.015497162938117981,-0.021463394165039062,0.02597317472100258,-0.015497162938117981,-0.021463394165039062
64,1680362718866,0.023029875010252,-0.019651178270578384,-0.013916015625,0.023029875010252,-0.019651178270578384,-0.013916015625
65,1680362718878,0.010744649916887283,-0.007276326417922974,-0.0065555572509765625,0.010744649916887283,-0.007276326417922974,-0.0065555572509765625
66,1680362718886,-0.010442152619361877,0.009567156434059143,0.005272865295410156,-0.010442152619361877,0.009567156434059143,0.005272865295410156
67,1680362718895,-0.0334562286734581,0.023446090519428253,0.0028066635131835938,-0.0334562286734581,0.023446090519428253,0.0028066635131835938
68,1680362718907,-0.027686670422554016,0.03244226798415184,-0.004261016845703125,-0.027686670422554016,0.03244226798415184,-0.004261016845703125
69,1680362718914,-0.01974155381321907,0.029563207179307938,0.0028429031372070312,-0.01974155381321907,0.029563207179307938,0.0028429031372070312
70,1680362718927,-0.038046132773160934,0.017304006963968277,-0.004229545593261719,-0.038046132773160934,0.017304006963968277,-0.004229545593261719
71,1680362718934,-0.02541634812951088,-0.006260160356760025,0.0075626373291015625,-0.02541634812951088,-0.006260160356760025,0.0075626373291015625
72,1680362718944,-0.010536536574363708,0.0011065378785133362,-0.020694732666015625,-0.010536536574363708,0.0011065378785133362,-0.020694732666015625
73,1680362718953,0.020321805030107498,-0.031483132392168045,-0.010890960693359375,0.020321805030107498,-0.031483132392168045,-0.010890960693359375
74,1680362718964,0.019971106201410294,-0.00249302014708519,-0.010663032531738281,0.019971106201410294,-0.00249302014708519,-0.010663032531738281
75,1680362718973,0.03381313756108284,-0.013946045190095901,-0.008098602294921875,0.03381313756108284,-0.013946045190095901,-0.008098602294921875
76,1680362718981,0.03343423828482628,-0.020382221788167953,-0.00089263916015625,0.03343423828482628,-0.020382221788167953,-0.00089263916015625
77,1680362718995,0.0025735311210155487,0.010510563850402832,0.0061550140380859375,0.0025735311210155487,0.010510563850402832,0.0061550140380859375
78,1680362719001,0.002597138285636902,0.00806259736418724,-0.017429351806640625,0.002597138285636902,0.00806259736418724,-0.017429351806640625
79,1680362719011,-0.02320275828242302,0.02210254967212677,-0.01710033416748047,-0.02320275828242302,0.02210254967212677,-0.01710033416748047
80,1680362719021,-0.015533216297626495,0.007817022502422333,-0.000339508056640625,-0.015533216297626495,0.007817022502422333,-0.000339508056640625
81,1680362719034,-0.038667626678943634,0.000962674617767334,-0.00033283233642578125,-0.038667626678943634,0.000962674617767334,-0.00033283233642578125
82,1680362719040,-0.04720341041684151,0.01748930662870407,0.0020112991333007812,-0.04720341041684151,0.01748930662870407,0.0020112991333007812
83,1680362719049,-0.03208289295434952,0.012594461441040039,0.00197601318359375,-0.03208289295434952,0.012594461441040039,0.00197601318359375
84,1680362719058,-0.00794299691915512,0.01012720912694931,-0.00039768218994140625,-0.00794299691915512,0.01012720912694931,-0.00039768218994140625
85,1680362719067,0.004136513918638229,0.02193129062652588,-0.014506340026855469,0.004136513918638229,0.02193129062652588,-0.014506340026855469
86,1680362719079,0.034847088158130646,-0.023043647408485413,0.0069065093994140625,0.034847088158130646,-0.023043647408485413,0.0069065093994140625
87,1680362719087,0.03433796763420105,-0.031740374863147736,-0.0002593994140625,0.03433796763420105,-0.031740374863147736,-0.0002593994140625
88,1680362719097,0.031707774847745895,-0.030882608145475388,0.0044422149658203125,0.031707774847745895,-0.030882608145475388,0.0044422149658203125
89,1680362719109,0.031253401190042496,-0.018274907022714615,-0.005038261413574219,0.031253401190042496,-0.018274907022714615,-0.005038261413574219
90,1680362719116,0.03316207975149155,-0.022338278591632843,0.009166717529296875,0.03316207975149155,-0.022338278591632843,0.009166717529296875
91,1680362719126,-2.648681402206421e-05,0.003907579928636551,-0.016869544982910156,-2.648681402206421e-05,0.003907579928636551,-0.016869544982910156
92,1680362719135,-0.007019277662038803,0.036993660032749176,-0.002468109130859375,-0.007019277662038803,0.036993660032749176,-0.002468109130859375
93,1680362719145,-0.013880293816328049,0.029189806431531906,0.004624366760253906,-0.013880293816328049,0.029189806431531906,0.004624366760253906
94,1680362719154,-0.02053067833185196,0.014703024178743362,0.0069026947021484375,-0.02053067833185196,0.014703024178743362,0.0069026947021484375
95,1680362719164,-0.0176479984074831,0.02172573283314705,0.009143829345703125,-0.0176479984074831,0.02172573283314705,0.009143829345703125
96,1680362719174,-0.017055485397577286,0.011946279555559158,0.004279136657714844,-0.017055485397577286,0.011946279555559158,0.004279136657714844
97,1680362719184,-0.007290121167898178,0.004784010350704193,-0.005200386047363281,-0.007290121167898178,0.004784010350704193,-0.005200386047363281
98,1680362719194,0.02125575952231884,-0.014007065445184708,-0.002758026123046875,0.02125575952231884,-0.014007065445184708,-0.002758026123046875
99,1680362719203,0.023329615592956543,-0.004376046359539032,-0.00742340087890625,0.023329615592956543,-0.004376046359539032,-0.00742340087890625
100,1680362719213,0.015960868448019028,0.0032034367322921753,0.002109527587890625,0.015960868448019028,0.0032034367322921753,0.002109527587890625
101,1680362719223,0.04399123787879944,-0.015576645731925964,-0.0026216506958007812,0.04399123787879944,-0.015576645731925964,-0.0026216506958007812
102,1680362719232,0.01050802506506443,0.006294064223766327,-0.004931449890136719,0.01050802506506443,0.006294064223766327,-0.004931449890136719
103,1680362719242,-0.0035997889935970306,0.011117622256278992,0.009270668029785156,-0.0035997889935970306,0.011117622256278992,0.009270668029785156
104,1680362719252,-0.015116766095161438,0.013505078852176666,0.011472702026367188,-0.015116766095161438,0.013505078852176666,0.011472702026367188
105,1680362719261,-0.0004475954920053482,0.023016221821308136,-0.012259483337402344,-0.0004475954920053482,0.023016221821308136,-0.012259483337402344
106,1680362719271,-0.019309060648083687,0.01332942396402359,-0.004986763000488281,-0.019309060648083687,0.01332942396402359,-0.004986763000488281
107,1680362719281,-0.025853384286165237,0.003689907491207123,0.002147674560546875,-0.025853384286165237,0.003689907491207123,0.002147674560546875
108,1680362719290,-0.027592822909355164,0.0085408054292202,-0.007294654846191406,-0.027592822909355164,0.0085408054292202,-0.007294654846191406
109,1680362719300,0.0012908633798360825,0.013551045209169388,-0.007171630859375,0.0012908633798360825,0.013551045209169388,-0.007171630859375
110,1680362719309,0.0013415142893791199,0.013652589172124863,1.71661376953125e-05,0.0013415142893791199,0.013652589172124863,1.71661376953125e-05
111,1680362719319,0.00833180546760559,0.0045708343386650085,0.004715919494628906,0.00833180546760559,0.0045708343386650085,0.004715919494628906
112,1680362719328,0.010733436793088913,-0.002468857914209366,0.006993293762207031,0.010733436793088913,-0.002468857914209366,0.006993293762207031
113,1680362719338,0.03426694869995117,-0.013974875211715698,0.0045223236083984375,0.03426694869995117,-0.013974875211715698,0.0045223236083984375
114,1680362719346,0.005418548360466957,-0.0014245100319385529,-0.004958152770996094,0.005418548360466957,-0.0014245100319385529,-0.004958152770996094
115,1680362719357,0.026699351146817207,-0.008349277079105377,0.0021762847900390625,0.026699351146817207,-0.008349277079105377,0.0021762847900390625
116,1680362719367,0.010077852755784988,0.001077108085155487,-0.014321327209472656,0.010077852755784988,0.001077108085155487,-0.014321327209472656
117,1680362719377,-0.022950787097215652,0.01281343400478363,0.004733085632324219,-0.022950787097215652,0.01281343400478363,0.004733085632324219
118,1680362719386,-0.015330199152231216,0.019756227731704712,0.014061927795410156,-0.015330199152231216,0.019756227731704712,0.014061927795410156
119,1680362719396,-0.0032370425760746002,0.02446778118610382,-0.000274658203125,-0.0032370425760746002,0.02446778118610382,-0.000274658203125
120,1680362719405,-0.028880422934889793,0.014868166297674179,0.00678253173828125,-0.028880422934889793,0.014868166297674179,0.00678253173828125
121,1680362719415,-0.007027376443147659,0.031184207648038864,-0.0121612548828125,-0.007027376443147659,0.031184207648038864,-0.0121612548828125
122,1680362719425,0.007379336282610893,0.01464574784040451,-0.0025339126586914062,0.007379336282610893,0.01464574784040451,-0.0025339126586914062
123,1680362719434,0.012040484696626663,0.002628277987241745,-0.004847526550292969,0.012040484696626663,0.002628277987241745,-0.004847526550292969
124,1680362719443,0.019092297181487083,-0.008962690830230713,-0.014173507690429688,0.019092297181487083,-0.008962690830230713,-0.014173507690429688
125,1680362719451,0.011779941618442535,-0.02036048099398613,-0.013936042785644531,0.011779941618442535,-0.02036048099398613,-0.013936042785644531
126,1680362719463,0.030375374481081963,-0.012864794582128525,-0.00429534912109375,0.030375374481081963,-0.012864794582128525,-0.00429534912109375
127,1680362719473,0.03228314220905304,-0.010528329759836197,0.00048542022705078125,0.03228314220905304,-0.010528329759836197,0.00048542022705078125
128,1680362719482,0.010759750381112099,0.020105689764022827,0.0028171539306640625,0.010759750381112099,0.020105689764022827,0.0028171539306640625
129,1680362719492,0.0038272906094789505,0.015403587371110916,-0.0019254684448242188,0.0038272906094789505,0.015403587371110916,-0.0019254684448242188
130,1680362719502,-0.01734890416264534,0.0273507721722126,-0.013654708862304688,-0.01734890416264534,0.0273507721722126,-0.013654708862304688
131,1680362719511,-0.021682007238268852,0.01792890578508377,0.01715373992919922,-0.021682007238268852,0.01792890578508377,0.01715373992919922
132,1680362719521,-0.025846661999821663,0.02018675208091736,0.007460594177246094,-0.025846661999821663,0.02018675208091736,0.007460594177246094
133,1680362719530,-0.0018153060227632523,0.015370555222034454,0.00028514862060546875,-0.0018153060227632523,0.015370555222034454,0.00028514862060546875
134,1680362719539,0.005580084398388863,0.00826353207230568,-0.01619434356689453,0.005580084398388863,0.00826353207230568,-0.01619434356689453
135,1680362719550,0.010369453579187393,0.029753588140010834,-0.018278121948242188,0.010369453579187393,0.029753588140010834,-0.018278121948242188
136,1680362719559,-0.006189722567796707,0.008737638592720032,0.012624740600585938,-0.006189722567796707,0.008737638592720032,0.012624740600585938
137,1680362719569,0.02938934788107872,0.015763014554977417,0.0029916763305664062,0.02938934788107872,0.015763014554977417,0.0029916763305664062
138,1680362719579,0.022018389776349068,-0.0004207491874694824,-0.0017518997192382812,0.022018389776349068,-0.0004207491874694824,-0.0017518997192382812
139,1680362719588,0.024192506447434425,0.002382025122642517,-0.008788108825683594,0.024192506447434425,0.002382025122642517,-0.008788108825683594
140,1680362719598,0.016923172399401665,0.0003156699240207672,-0.0015735626220703125,0.016923172399401665,0.0003156699240207672,-0.0015735626220703125
141,1680362719608,0.030834510922431946,-0.015947561711072922,-0.0062580108642578125,0.030834510922431946,-0.015947561711072922,-0.0062580108642578125
142,1680362719617,-0.004910975694656372,0.00818856805562973,0.0032558441162109375,-0.004910975694656372,0.00818856805562973,0.0032558441162109375
143,1680362719626,0.007007960230112076,0.0032201074063777924,-0.001495361328125,0.007007960230112076,0.0032201074063777924,-0.001495361328125
144,1680362719636,-0.03056967630982399,0.017501603811979294,-0.008536338806152344,-0.03056967630982399,0.017501603811979294,-0.008536338806152344
145,1680362719646,0.0029638372361660004,0.04811837151646614,-0.008392333984375,0.0029638372361660004,0.04811837151646614,-0.008392333984375
146,1680362719655,-0.013374501839280128,0.021762710064649582,-0.0058956146240234375,-0.013374501839280128,0.021762710064649582,-0.0058956146240234375
147,1680362719665,0.00115237757563591,0.02161562815308571,-0.0057964324951171875,0.00115237757563591,0.02161562815308571,-0.0057964324951171875
148,1680362719675,0.008370017632842064,0.0025433748960494995,-0.000988006591796875,0.008370017632842064,0.0025433748960494995,-0.000988006591796875
149,1680362719684,0.015483003109693527,0.023888230323791504,0.0037260055541992188,0.015483003109693527,0.023888230323791504,0.0037260055541992188
150,1680362719693,0.010698894038796425,0.0025350935757160187,0.0036649703979492188,0.010698894038796425,0.0025350935757160187,0.0036649703979492188
151,1680362719703,0.0365886464715004,-0.009280558675527573,0.02243328094482422,0.0365886464715004,-0.009280558675527573,0.02243328094482422
152,1680362719713,0.010393556207418442,0.010017726570367813,0.010296821594238281,0.010393556207418442,0.010017726570367813,0.010296821594238281
153,1680362719722,0.022282840684056282,0.0030155926942825317,-0.0063495635986328125,0.022282840684056282,0.0030155926942825317,-0.0063495635986328125
154,1680362719732,0.012577606365084648,0.008005034178495407,0.0055217742919921875,0.012577606365084648,0.008005034178495407,0.0055217742919921875
155,1680362719742,-0.022735944017767906,0.00842578336596489,0.0030765533447265625,-0.022735944017767906,0.00842578336596489,0.0030765533447265625
156,1680362719751,-0.0056961048394441605,0.015891317278146744,0.010095596313476562,-0.0056961048394441605,0.015891317278146744,0.010095596313476562
157,1680362719761,-0.00777210108935833,0.032204970717430115,-0.015954971313476562,-0.00777210108935833,0.032204970717430115,-0.015954971313476562
158,1680362719770,-0.016753224655985832,0.022349044680595398,-0.0015697479248046875,-0.016753224655985832,0.022349044680595398,-0.0015697479248046875
159,1680362719780,0.00039477646350860596,0.019851509481668472,-0.010966300964355469,0.00039477646350860596,0.019851509481668472,-0.010966300964355469
160,1680362719790,0.0076406579464674,0.02219008281826973,-0.01783466339111328,0.0076406579464674,0.02219008281826973,-0.01783466339111328
161,1680362719799,0.014525961130857468,0.017677374184131622,0.0036363601684570312,0.014525961130857468,0.017677374184131622,0.0036363601684570312
162,1680362719809,0.016824323683977127,0.017710432410240173,0.015339851379394531,0.016824323683977127,0.017710432410240173,0.015339851379394531
163,1680362719819,0.016729271039366722,0.012807775288820267,0.008031845092773438,0.016729271039366722,0.012807775288820267,0.008031845092773438
164,1680362719829,0.0025166328996419907,0.012810245156288147,-0.008576393127441406,0.0025166328996419907,0.012810245156288147,-0.008576393127441406
165,1680362719838,0.011844908818602562,0.0034061186015605927,-0.0037212371826171875,0.011844908818602562,0.0034061186015605927,-0.0037212371826171875
166,1680362719847,-0.004625817760825157,0.012974053621292114,0.017513275146484375,-0.004625817760825157,0.012974053621292114,0.017513275146484375
167,1680362719857,0.007400799542665482,0.01779748499393463,-0.011015892028808594,0.007400799542665482,0.01779748499393463,-0.011015892028808594
168,1680362719867,-0.009010860696434975,0.010763049125671387,-0.0014085769653320312,-0.009010860696434975,0.010763049125671387,-0.0014085769653320312
169,1680362719876,-0.001623811200261116,0.03176013007760048,-0.008453369140625,-0.001623811200261116,0.03176013007760048,-0.008453369140625
170,1680362719886,-0.0038632601499557495,0.010373756289482117,0.005808830261230469,-0.0038632601499557495,0.010373756289482117,0.005808830261230469
171,1680362719895,-0.010679999366402626,0.00830157846212387,0.010425567626953125,-0.010679999366402626,0.00830157846212387,0.010425567626953125
172,1680362719905,-0.010316601023077965,0.02495110034942627,0.010252952575683594,-0.010316601023077965,0.02495110034942627,0.010252952575683594
173,1680362719915,0.006403205916285515,0.03415939211845398,-0.008748054504394531,0.006403205916285515,0.03415939211845398,-0.008748054504394531
174,1680362719924,0.004125552251935005,0.017457857728004456,0.0055179595947265625,0.004125552251935005,0.017457857728004456,0.0055179595947265625
175,1680362719934,0.011182475835084915,0.015365023165941238,-0.0063343048095703125,0.011182475835084915,0.015365023165941238,-0.0063343048095703125
176,1680362719943,0.03695240244269371,-0.014931362122297287,0.005537986755371094,0.03695240244269371,-0.014931362122297287,0.005537986755371094
177,1680362719956,0.02946983091533184,-0.007399473339319229,-0.006317138671875,0.02946983091533184,-0.007399473339319229,-0.006317138671875
178,1680362719962,0.02669694647192955,0.004591505974531174,0.007906913757324219,0.02669694647192955,0.004591505974531174,0.007906913757324219
179,1680362719972,0.012094598263502121,0.011896386742591858,0.0030660629272460938,0.012094598263502121,0.011896386742591858,0.0030660629272460938
180,1680362719982,0.005026329308748245,0.018755648285150528,-0.001682281494140625,0.005026329308748245,0.018755648285150528,-0.001682281494140625
181,1680362719991,-0.004279252141714096,0.01619156077504158,-0.008721351623535156,-0.004279252141714096,0.01619156077504158,-0.008721351623535156
182,1680362720002,-0.00649004802107811,0.023078013211488724,-0.003864288330078125,-0.00649004802107811,0.023078013211488724,-0.003864288330078125
183,1680362720011,-0.01090729609131813,0.04890511929988861,0.02443981170654297,-0.01090729609131813,0.04890511929988861,0.02443981170654297
184,1680362720021,-0.02017202042043209,0.013127490878105164,-0.0018482208251953125,-0.02017202042043209,0.013127490878105164,-0.0018482208251953125
185,1680362720031,-0.003287956118583679,0.022870078682899475,-0.004170417785644531,-0.003287956118583679,0.022870078682899475,-0.004170417785644531
186,1680362720040,-0.007759792730212212,0.008936513215303421,0.0029535293579101562,-0.007759792730212212,0.008936513215303421,0.0029535293579101562
187,1680362720049,-0.002958519384264946,0.01156943291425705,0.009974479675292969,-0.002958519384264946,0.01156943291425705,0.009974479675292969
188,1680362720059,0.018222641199827194,0.018660061061382294,0.0027418136596679688,0.018222641199827194,0.018660061061382294,0.0027418136596679688
189,1680362720068,0.029755158349871635,-0.000491410493850708,-0.011423110961914062,0.029755158349871635,-0.000491410493850708,-0.011423110961914062
190,1680362720078,0.02473319135606289,-0.0048508718609809875,-0.011231422424316406,0.02473319135606289,-0.0048508718609809875,-0.011231422424316406
191,1680362720088,0.012630822136998177,0.019084971398115158,0.010144233703613281,0.012630822136998177,0.019084971398115158,0.010144233703613281
192,1680362720097,0.0030860956758260727,0.01909591630101204,-0.0135498046875,0.0030860956758260727,0.01909591630101204,-0.0135498046875
193,1680362720107,-0.013366030529141426,0.026159048080444336,0.000797271728515625,-0.013366030529141426,0.026159048080444336,0.000797271728515625
194,1680362720116,-0.003422992303967476,0.021130532026290894,0.012547492980957031,-0.003422992303967476,0.021130532026290894,0.012547492980957031
195,1680362720126,-0.026722606271505356,0.01886381208896637,0.021747589111328125,-0.026722606271505356,0.01886381208896637,0.021747589111328125
196,1680362720136,-0.0025491975247859955,0.037806469947099686,-0.011563301086425781,-0.0025491975247859955,0.037806469947099686,-0.011563301086425781
197,1680362720145,-0.007032701745629311,0.018800780177116394,0.0051059722900390625,-0.007032701745629311,0.018800780177116394,0.0051059722900390625
198,1680362720155,-0.01155330240726471,0.01634833589196205,0.012088775634765625,-0.01155330240726471,0.01634833589196205,0.012088775634765625
199,1680362720165,0.004962768405675888,0.018759291619062424,-0.016348838806152344,0.004962768405675888,0.018759291619062424,-0.016348838806152344
200,1680362720174,0.0356595441699028,-0.011931143701076508,0.009807586669921875,0.0356595441699028,-0.011931143701076508,0.009807586669921875
201,1680362720184,0.016195261850953102,0.0029387548565864563,-0.02094745635986328,0.016195261850953102,0.0029387548565864563,-0.02094745635986328
202,1680362720194,0.030230563133955002,0.0007506795227527618,0.0052852630615234375,0.030230563133955002,0.0007506795227527618,0.0052852630615234375
203,1680362720203,0.02286127209663391,0.008134562522172928,-0.006564140319824219,0.02286127209663391,0.008134562522172928,-0.006564140319824219
204,1680362720213,0.0014793537557125092,0.029050063341856003,0.0006113052368164062,0.0014793537557125092,0.029050063341856003,0.0006113052368164062
205,1680362720222,-0.0031681060791015625,0.0360594280064106,-0.027634620666503906,-0.0031681060791015625,0.0360594280064106,-0.027634620666503906
206,1680362720232,-0.0007012467831373215,0.03825414553284645,-0.008356094360351562,-0.0007012467831373215,0.03825414553284645,-0.008356094360351562
207,1680362720241,0.0017397310584783554,0.035365067422389984,0.012969017028808594,0.0017397310584783554,0.035365067422389984,0.012969017028808594
208,1680362720249,-0.0029116887599229813,0.023228313773870468,0.012753486633300781,-0.0029116887599229813,0.023228313773870468,0.012753486633300781
209,1680362720261,-0.00267716683447361,0.025187257677316666,-0.01569843292236328,-0.00267716683447361,0.025187257677316666,-0.01569843292236328
210,1680362720270,0.01648145541548729,0.010752446949481964,0.0033788681030273438,0.01648145541548729,0.010752446949481964,0.0033788681030273438
211,1680362720279,0.018747862428426743,0.003849092870950699,-0.001373291015625,0.018747862428426743,0.003849092870950699,-0.001373291015625
212,1680362720289,0.03027248941361904,0.001983053982257843,-0.008414268493652344,0.03027248941361904,0.001983053982257843,-0.008414268493652344
